"","CON1","CON2","CON3","CON4","CON5","CON6","INJS1","INJS2","INJS3","INJS4","INJS5","INJS6","INJL1","INJL2","INJL3","INJL4","INJL5","INJL6"
"ENSSSCG00000032556",0.00681040333829773,0.716159711972831,0.782077680586462,0.654848926286524,1.0438532188397,0.600713697614219,-1.32323547158287,0.509995560963521,0.681789617060223,0.84223047478153,1.26411334915518,0.64817080124659,-0.113866215373023,-1.10844899686832,-1.38482084111519,-0.598646013429238,-1.81728413865949,-1.4044617648169
"ENSSSCG00000040779",0.905372324923382,1.26231565761593,1.29088134397298,0.854725212003647,0.949254003126571,1.30987515202976,-0.535678095756119,-0.476859311722012,0.272205719181497,0.230051652216201,-0.926913364383719,0.478255102006382,-0.757000154695756,-1.18030917267741,-1.28206004367451,-1.95353178998985,-0.620674268742191,0.180090034565203
"ENSSSCG00000002388",-0.140698454251855,0.26279109122323,-0.901721064957135,0.31989370795372,0.784263215446406,-0.24574492260921,-1.12880675667892,0.455255178919148,0.0711421099887823,1.19995197763103,0.835309930853074,0.134942622015584,0.883033547031048,0.486296137449273,-2.16546095501167,-2.16546095501167,0.200020396860055,1.11499319314911
"ENSSSCG00000029944",0.941167167818479,1.46453219658127,0.870550068201611,1.14071096744962,1.45699571621679,1.21441438604801,-1.06881594561776,-0.602662385992745,0.180599478326401,0.138557535926175,0.0668931532286245,0.431542759397884,-0.878710856984532,-1.19583119641758,-1.11660624564158,-1.04191340681098,-1.11724173087963,-0.88418166085005
"ENSSSCG00000004454",-0.876654437817888,1.21064637153223,0.271620778969646,-0.0931236010773938,0.768228612117994,-0.521205115752245,-0.411481881868087,0.685647370400745,-1.7631783389147,-1.90158916303545,-0.873884006990743,-0.336581925505909,1.33747907487116,1.06688532494541,1.35814408003768,-0.412543014844895,0.75453410005065,-0.262944227118177
"ENSSSCG00000015332",1.56137058653896,1.69806578654527,0.405356753530752,0.254943674132751,0.505025840100229,0.150775400968882,-1.35851019767079,-0.831425312824997,0.191838612497905,-1.122092000676,-2.10826977771097,-1.01805609315993,0.985660803217955,0.335677311282101,-0.381886797062626,0.0715713584891737,-0.119863757275649,0.779817809076982
"ENSSSCG00000011579",2.0282929098581,1.07182260495438,1.10848419621416,0.851606850008895,0.841543873158998,0.871421849430354,0.0575997755126077,-0.814234367447222,0.510794565568801,-0.0781356863622746,-0.130910956046409,-0.175921517753807,-0.751933998715708,-1.63372343157407,-1.54929442606335,-0.953568298241732,-0.67251752896772,-0.581326413534003
"ENSSSCG00000029275",1.14189031216458,-1.27666435753259,-1.2766643575326,-0.305828858676798,-0.457691471656848,-1.27666435753259,0.325008870288719,0.406134208389982,0.855256917599594,0.0230542805455101,-0.189485033661905,0.160166889627558,-1.27666435753259,1.94430011359073,-1.27666435753259,1.29895604519131,0.50725286442433,0.674306649836192
"ENSSSCG00000036145",0.744993235719567,0.918364390084525,0.507252390072054,2.05646240907514,-0.0221579989644169,0.210757075301537,0.673810324470944,-0.484248595546062,0.508535969858619,-0.648488560255014,0.265199885793143,-0.864951464544861,-1.6502244348076,0.710018776625993,0.547367764551574,-1.96837639610376,-0.333087856869809,-1.17122691446157
"ENSSSCG00000033787",-1.3739231483632,-0.575503091956525,0.06706616167984,1.14751054443949,0.731628179386881,1.22436297957129,-0.329440027046676,0.843162650844383,0.885808802675865,0.54344537485933,1.47494815892492,0.10288289347074,0.0940985387259466,-2.09182879561696,-1.04785136127835,-1.26857103101791,-0.493751279231368,0.0659544499323167
"ENSSSCG00000011959",2.40501598712744,1.6180028071977,0.987821787597719,0.777785241635269,0.499677880525861,1.00998771589211,-0.699009139494487,-0.990523577817695,-0.550795149631203,-0.827869134822659,-0.973435305701401,-1.21435817058315,-0.142916837110938,-0.467705711997405,-0.469476690016441,-0.140875173296196,-0.568805632791226,-0.252520896713309
"ENSSSCG00000030484",0.621137987524405,1.07519291815479,1.2792529338155,0.366588394961205,0.707747369361907,1.25029014299275,0.832962283068913,-1.84797457516752,0.0913251556535038,-0.752275094849376,-0.72031646726557,-1.52882940313677,-1.43848033909172,0.0181592022118891,1.01492030170881,-0.700318780305684,-0.612981219367365,0.343599189730356
"ENSSSCG00000027426",-0.981604396245534,-2.68124816153904,-1.1468139624652,-0.517601824015245,0.515972214622863,-0.470219427685986,0.0869477491485614,0.67038881588508,1.26109574285622,0.795881620718732,0.894552202496571,1.56947783644595,0.271284746332345,0.114724397526762,-0.142535017797712,-0.652697078048837,-0.121336463913387,0.533731005677848
"ENSSSCG00000030469",-1.06512637224624,-1.4075240320322,-1.91878568249329,-1.17891572449025,-1.15945712232625,-0.761310748813203,1.03521801578805,1.03089337493333,1.01115123493027,1.06721891146955,1.2905018991353,0.701347148620262,-0.00664591340993504,0.418777213353776,0.404370577991925,0.191323564044409,0.168378766739632,0.178584888804877
"ENSSSCG00000029326",-1.2538130741096,-0.89622467284798,-1.7085689237836,-1.18702839087669,-1.06776532211861,-1.07413557725726,1.26974113628136,1.26476979677473,0.95471732001525,1.0854606705041,1.44344387783904,0.641949006520012,-0.0501375112258425,0.243350754346369,-0.0218333594667674,0.370982996302656,0.0446338875882362,-0.0595426144853918
"ENSSSCG00000010214",-1.36555258260977,-0.509685508571265,-2.15435184934172,-1.05643774917541,-1.22945502584069,-1.02541270809251,1.31893200558845,1.27534226475467,0.840144570846801,0.727796172489453,1.03853081640286,0.596105715925455,0.105554828743638,0.460617228274178,0.341815651300135,0.382243755638741,0.102444949627048,0.151367464039928
"ENSSSCG00000040183",-0.298802690102896,0.446411073569372,-0.692168297457462,-1.73662120924506,0.00827860722452448,-0.706683514067026,-0.110970495311655,-1.80983862415064,0.0708910133841755,-0.49399686876273,0.456838993098239,0.0348725557082076,0.0692895035875139,-0.302174172470808,0.480387790050856,2.1132206587093,1.98537951265486,0.485686163581228
"ENSSSCG00000005134",-2.44413808696456,0.898074054999216,0.464534994656228,1.03837837678224,0.919662686689795,-0.938511797728802,-0.75919637599882,0.236240778157401,0.385339126876708,-0.784233877408776,-0.33480460827414,1.34186824806354,0.41691438221483,-0.775374390278483,0.366843264846385,0.607176782620651,0.777966138313194,-1.41673969756661
"ENSSSCG00000012056",-1.14298078643323,-1.19098863296317,-1.68404094128896,-1.90095372803337,-0.252391334165897,-0.596460810451576,1.12509107550518,0.832188021183833,1.32599568593006,0.894175207239056,1.39069278400857,0.849875844688625,0.189915515786786,0.19500687239766,-0.235484186749133,-0.176636423567402,0.218055841908627,0.158939995004344
"ENSSSCG00000009378",-1.10632363844203,-1.13009682154706,-2.06685756384112,-0.94572863842152,-1.0564758327444,-1.03814292606715,1.17773382264212,1.1636409746378,1.16535798354341,1.00038170262733,1.23838659714145,0.497540819072989,0.0140736138992146,0.157837220347092,0.306212585633657,0.279623695657604,0.141239454078391,0.201596951782219
"ENSSSCG00000024872",-0.969543534885409,-0.501590587449515,0.259972094551506,1.0851893318012,-0.571738406941853,0.675820910253924,-0.693188178897482,0.00790391410196464,0.327622046909333,2.0102743148538,1.45708296358024,0.381840379962052,1.30940804181771,-0.671160588895528,-0.728329634300903,-1.56258982089532,-0.692043679348625,-1.1249295662171
"ENSSSCG00000002669",1.62895069304066,0.0194694044315226,-1.34741842185528,-2.20701082356859,-0.0460314475076069,-1.24101402002187,-0.653641813519506,1.16543309905619,0.355534009181603,0.910305989452533,0.955999528065183,0.559929772739337,-0.0540843729641279,-0.787872206658798,0.0144621614824185,-0.68994120254077,0.557249185968273,0.859680465218827
"ENSSSCG00000035746",-0.426103828065811,-0.277267277494631,-2.3185709228085,-1.46732795315575,-0.999451409530284,-0.884387683326012,1.65462300389207,1.06833843522251,0.878666901044887,0.75133910502375,0.855682102619019,0.0873566396176478,-0.591887909756583,0.61603458797276,0.785952327437141,-0.172683632739924,0.187096501851785,0.252591012195921
"ENSSSCG00000022126",1.91483878307051,0.479496019807827,-1.58471156085681,-1.35107782503712,-0.493996740413741,-0.805720526737997,-1.44736972370542,-0.637018609918816,0.843331424360114,-0.0286776725073735,0.187518857536088,1.25006826516697,-0.136803985698836,0.677616893966261,0.969837863082542,-0.0268466987623585,-0.806867385380497,0.996382622028663
"ENSSSCG00000010540",-1.22306490222888,-1.303749355765,-1.63491627566594,-1.4475696081502,-0.696067732874174,-1.3741488041347,0.396768396502824,0.621683530865113,1.08183073616905,-0.017250932727386,0.752483447627855,1.4592170772467,0.177518754149316,0.566183575926968,0.877576250600959,0.78985653669624,0.358484766946696,0.615164538814566
"ENSSSCG00000026130",2.01677316289048,1.51025095883631,0.163237353854561,0.605883781296371,1.05464821781661,0.622166053030386,-0.129330029910721,-0.282640895237948,0.313374565976754,-0.105076323473093,-1.1868043469935,-0.818888934751531,-0.451376593320927,-1.31242016316195,-1.95909112368554,-0.517671663551422,0.643300727306219,-0.166334746921067
