"","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000032556",-0.998732706134007,0.496695100325625,-0.561551908383302,-1.66800893813809,1.39283892806556,-0.14229479245244,-0.338682911127351,-2.32913525618468,-0.796061889361052,-0.0698847082677905,1.05440460411473,-1.3119507836721,0.273005177940145,-0.28330647279659,-0.161644537074454,0.611677682227402,0.0699390584423506,1.90174100043106,1.03227017835793,0.509267635462384,0.748081132469634,-0.252025505795891,-0.370369765604301,1.19372967715525
"ENSSSCG00000040779",0.199427744660049,1.10548236411545,-0.664791849810163,0.0688592193921559,1.63519396260716,1.61834269939684,0.314746897019626,0.211444534457743,0.998508584955644,-0.956133324056823,0.130133338555321,0.516731944662965,1.12255245748284,-1.238423116675,-2.54999648752626,-0.513256491688835,-0.276019063362498,0.550754586671706,-0.842558631770999,-0.131489315353009,0.0603841062992479,-1.64725715876366,-0.198948701301958,0.486311700032452
"ENSSSCG00000002388",-0.720862255739303,1.23445203867879,1.04075800997705,-0.720862255739303,0.952859135290134,0.478161410667163,-0.720862255739303,-0.720862255739312,1.70223530543082,-0.720862255739303,-0.720862255739303,-0.720862255739303,-0.720862255739303,1.07485840335579,-0.720862255739303,-0.720862255739303,-0.720862255739303,-0.720862255739303,1.16038424109428,0.863389898470051,-0.720862255739303,2.30583539312548,-0.720862255739303,-0.720862255739303
"ENSSSCG00000029944",0.208808292742389,0.767354815389657,1.65120416978946,-0.0440151935813743,-0.987043392875748,1.61401620354167,0.499343305526605,-0.877706231625926,0.998776682182165,0.381043868412937,-0.651841068286344,0.362135165862236,-0.197149305721842,-0.270791294364094,-0.415671785146301,-0.769656545642137,-1.69633884753432,0.48066907576123,-0.426879314341953,-0.140236979001085,-0.515988275364997,1.01605031190468,-2.41251011741767,1.42642645979074
"ENSSSCG00000004454",-1.35108527695977,-1.06210459483636,-0.694006640176536,0.179399424384328,1.62041305261899,0.260470037513628,-1.30908882083239,-0.291893748215592,-0.94775507908524,0.0547009769470626,0.56281189639193,0.809208893250732,0.0240176598411307,-0.514824140648424,1.27727298369447,2.276317422551,0.635095703428777,0.655799298325038,-1.96514739780311,0.495414331752381,-0.28637778809261,0.609283435900115,-0.798388917423075,-0.239532712526461
"ENSSSCG00000015332",1.05086480168274,0.883639132227908,1.49739342908812,1.73192731598894,-0.565331378923907,3.07550301107354,-0.565331378923907,-0.565331378923913,0.542553987055437,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,0.828751764589731,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907,-0.565331378923907
"ENSSSCG00000011579",1.42416873860185,1.04674825930092,0.746870669930119,0.626987302569607,-0.434207418516053,2.02667581736391,0.886991229886432,0.248394821341744,0.831130794359403,0.13266077627802,-0.653228645084782,0.940216435768477,-0.946882321571251,-0.324050707705565,-0.874151102245183,-1.46283979673522,-0.860821001315094,-0.0167864367097767,0.610443619119679,-0.79454035925742,-0.0928453999475579,-1.28611488533722,-2.08596454916022,0.311144159065175
"ENSSSCG00000029275",-0.491648444611335,0.36230991040053,-0.171777279634754,0.399075356356115,-0.760923234038732,1.35022189163505,0.532555816741255,-0.738588449427233,-0.855777332359925,-1.6494119638851,-0.898668356268051,-1.6494119638851,0.934679017683036,0.537562311207996,0.0394980485076694,-0.60233983312292,-0.587924733658014,-1.6494119638851,0.608366830984563,1.25712033467023,0.1365297007054,1.84495924678937,1.30250532617259,0.750499762922474
"ENSSSCG00000036145",-1.29863462875366,0.456909092336868,-1.47113613242147,0.792867370707568,1.90668767822318,-0.209792324521505,-1.00216654447261,0.627548865931808,0.674824385715508,0.407879296028751,-1.76297278797686,0.177702963040772,-1.01992896013137,0.12843065779867,0.969528218283381,-0.0357877291512693,1.18617568970583,-0.5279765997051,-1.0901033815704,1.4396876658822,0.717210758823379,0.0211138860988272,0.298959559927984,-1.38702699980048
"ENSSSCG00000033787",0.137220557277476,0.968824407183576,0.734907296732432,0.151398783284166,-0.456776292591256,-0.715485887976685,0.331301357211689,1.40572205140478,0.444485890881497,1.0403486490703,-0.344177388602869,0.937389420928262,1.26826623820533,0.764550982101211,-1.87584234088148,-0.3817522159025,-0.222806223670726,-1.21270686446944,-1.12793860859739,-1.44962385898097,-0.993077356256082,-0.984422289489769,-0.314620698138566,1.89481439127701
"ENSSSCG00000011959",0.923007301752657,0.695789399663634,-0.377065905115178,0.412904516301578,-0.231052401459383,0.0507100156379605,1.09201210912522,0.185574850266843,0.169267381804921,0.0233712092179251,-0.792982113496148,-0.125107044075526,0.0829547969927102,0.749982140808221,-0.143944165831661,-2.55278888324082,-0.714765757625878,-1.58163141057029,1.87935838798627,-0.364959039604466,0.442997461398307,-0.407664178447544,1.88532835150455,-1.30129702299393
"ENSSSCG00000030484",0.303901899986311,0.138257356270549,-0.362341374615339,-2.21094466956659,0.861360090597375,-0.315348153466652,1.89491382516745,0.0202659242582939,0.171884252831137,1.38477519383985,-0.548831082965338,1.00117266398266,-0.329721398019435,0.115588511486244,-0.104963170417166,1.93599265151021,-0.995984712608854,-1.8061295684873,-0.63789989469636,0.515931915580868,-0.711622853307452,-0.483517668740547,0.640146327992142,-0.476886066612072
"ENSSSCG00000027426",0.275652456191202,-0.700712510677422,0.643635770112462,-1.93449514227352,-0.0251145897462505,-1.34014286303471,-1.75512817583549,-0.791153062146213,0.209701788387396,-0.266010056398026,1.7461423928742,-0.544065340856718,0.147720941927326,-0.672905714605079,0.774189650665597,-0.249784565004528,0.799632921710939,1.61521688441225,-0.398962140954645,0.452938844052143,-0.27583263192232,0.276185394555069,-0.0855164833044226,2.09880623187077
"ENSSSCG00000030469",-0.813551980374381,-2.16855186608575,0.4591747075914,-2.11624248001776,0.873798215348774,0.310319717163,0.204033777118001,-0.0788634915053965,-0.0422880274325202,0.834655747248425,0.884541234366622,0.643168460080757,-0.370102743207206,0.284510453998989,-1.09126931194577,2.00714373918967,0.781935840268173,0.637696063845689,0.00716774161987912,1.02810726844467,-1.0829936157237,0.0935510397564447,-1.20109337427307,-0.0848471154749462
"ENSSSCG00000029326",0.145141127636407,-2.04912727885829,0.0737767110775591,-0.198896786557869,0.345809454866807,0.775596543543755,-0.315452468077274,-0.673786721992847,-0.200389900646073,1.15887431068894,0.0626311473720653,-0.416254105979406,0.130511063803044,0.572298892198433,-0.363233430430126,2.01593648793922,0.866501252978183,1.62629382602101,-0.308364349472158,0.352421319088921,-1.90784148675544,-0.0615206900032197,0.36160904092447,-1.9925339593661
"ENSSSCG00000010214",-0.203473760109129,-1.00451059616491,0.244210008417503,-1.38379520038388,0.852406486258076,-0.401073609106668,-0.115102081875219,0.529089707613703,-0.285351296794549,0.632947728956542,-0.162212982967034,-1.48014932538665,1.28387208959608,0.42026959702922,0.903501696727492,1.87960250317366,1.63953785340608,0.29079980675756,-1.37407069386229,0.17210233997264,-0.879002918089925,-0.989430835003428,-1.57281515792897,1.00264863976409
"ENSSSCG00000040183",-1.64931276036573,-0.707970534641625,-1.91138427497312,-1.93303316450756,0.169303333869754,-0.101636152826146,-0.378172793625667,-1.01870543034065,-0.72522043561767,0.517685054210185,0.76968733367682,0.441665167995062,1.32864801060174,-0.00713882905462452,1.30274016514217,2.00970602158087,-0.071548426868768,0.783491675550741,0.239269858155571,0.798342695397816,0.0678997580087181,0.219971473187323,0.523232642558477,-0.667520387113693
