"gene_id","logFC_untrimmed","PValue_untrimmed","FDR_untrimmed","strict_untrimmed","minuslog10P_untrimmed","logFC_trimmed","PValue_trimmed","FDR_trimmed","strict_trimmed","minuslog10P_trimmed","logFC_diff_trimmed_minus_untrimmed","abs_logFC_diff","FDR_diff_trimmed_minus_untrimmed","strict_status","direction_same"
"ENSSSCG00000000002",2.8516685829681,7.79070797923389e-07,2.71112828040186e-05,TRUE,6.10842307409849,2.83266923140682,8.71298776970968e-07,3.00984625474024e-05,TRUE,6.05983289557815,-0.0189993515612801,0.0189993515612801,2.9871797433838e-06,"strict_in_both",TRUE
"ENSSSCG00000000010",-1.91519349829104,1.33792681725016e-05,0.000193096285593258,TRUE,4.87356764122713,-1.92757131934519,1.37561210133678e-05,0.000196000913152881,TRUE,4.86150401232031,-0.0123778210541501,0.0123778210541501,2.904627559623e-06,"strict_in_both",TRUE
"ENSSSCG00000000040",1.12692454215968,0.0188525397756332,0.0457117885224169,TRUE,1.72463013425173,1.11930212162927,0.0193713630415399,0.0468745984568087,TRUE,1.71283981962201,-0.00762242053041007,0.00762242053041007,0.0011628099343918,"strict_in_both",TRUE
"ENSSSCG00000000074",3.80471425614352,1.06118100211309e-07,6.68309256773257e-06,TRUE,6.97421053361555,3.79274903602108,1.14943163747607e-07,7.37977627882627e-06,TRUE,6.93951685332014,-0.0119652201224398,0.0119652201224398,6.966837110937e-07,"strict_in_both",TRUE
"ENSSSCG00000000105",1.00113721993554,0.000258473927019189,0.00170554446141127,TRUE,3.58758325884773,0.99217898357852,0.00032518454535024,0.00204108208094562,FALSE,3.48787010277232,-0.00895823635701998,0.00895823635701998,0.00033553761953435,"strict_untrimmed_only",TRUE
"ENSSSCG00000000133",-1.20420846993399,1.03180955695947e-05,0.000158707491679012,TRUE,4.98640045386575,-1.20017698930575,1.01392411756704e-05,0.000156880525387253,TRUE,4.99399454653628,0.00403148062823999,0.00403148062823999,-1.826966291759e-06,"strict_in_both",TRUE
"ENSSSCG00000000151",-2.82797213335565,0.000250842041895956,0.00167067607969356,TRUE,3.60059967265296,-2.84755040793843,0.000243332869875154,0.00164951058378898,TRUE,3.6137992217671,-0.0195782745827802,0.0195782745827802,-2.11654959045801e-05,"strict_in_both",TRUE
"ENSSSCG00000000171",1.63107736691701,2.3273343154273e-10,1.25322573506889e-07,TRUE,9.63314122697686,1.62177044298126,3.00441593242558e-10,1.54566469666395e-07,TRUE,9.52223994362095,-0.00930692393574994,0.00930692393574994,2.9243896159506e-08,"strict_in_both",TRUE
"ENSSSCG00000000182",-1.50866712602219,1.75291481201835e-06,4.63638146531984e-05,TRUE,5.7562391891939,-1.51885727992489,1.68881320225221e-06,4.50506558860058e-05,TRUE,5.77241838460159,-0.0101901539027001,0.0101901539027001,-1.3131587671926e-06,"strict_in_both",TRUE
"ENSSSCG00000000206",-3.9990818046732,1.44052656977141e-05,0.000203604912289538,TRUE,4.84147872697143,-3.99909917816892,1.35786322555018e-05,0.000194433596064119,TRUE,4.86714397334002,-1.73734957198413e-05,1.73734957198413e-05,-9.17131622541899e-06,"strict_in_both",TRUE
"ENSSSCG00000000209",-1.03014631772088,0.00174705861741865,0.00723476441714276,TRUE,2.75769252329733,-1.0392648729523,0.00148955304288993,0.00642041040778858,TRUE,2.82694402697446,-0.00911855523141991,0.00911855523141991,-0.00081435400935418,"strict_in_both",TRUE
"ENSSSCG00000000214",-2.0856320568086,4.53099473627674e-05,0.00045932797778794,TRUE,4.34380644234681,-2.10072915156473,4.15802715728994e-05,0.000436244582671242,TRUE,4.38111267849117,-0.01509709475613,0.01509709475613,-2.3083395116698e-05,"strict_in_both",TRUE
"ENSSSCG00000000217",2.84331217989306,3.33489793250715e-10,1.41340669234028e-07,TRUE,9.47691745350973,2.82934212705462,4.19350940142482e-10,1.81991495356489e-07,TRUE,9.37742237900104,-0.0139700528384399,0.0139700528384399,4.0650826122461e-08,"strict_in_both",TRUE
"ENSSSCG00000000223",1.07189442936716,0.00350247841946292,0.0122875955987714,TRUE,2.45562453194142,1.064446365249,0.00360235683771999,0.0126376534416394,TRUE,2.44341326959063,-0.00744806411816001,0.00744806411816001,0.000350057842868,"strict_in_both",TRUE
"ENSSSCG00000000252",-2.81259845046457,0.000537235141874128,0.0030021467508027,TRUE,3.26983558680219,-2.83151158801233,0.000541812843140751,0.00302494707079918,TRUE,3.26615070465713,-0.0189131375477598,0.0189131375477598,2.28003199964797e-05,"strict_in_both",TRUE
"ENSSSCG00000000257",1.35678577075584,5.06381816003746e-06,9.48333208839647e-05,TRUE,5.29552189807566,1.34675886740218,5.11642341272645e-06,9.59262303422969e-05,TRUE,5.2910335224026,-0.01002690335366,0.01002690335366,1.09290945833221e-06,"strict_in_both",TRUE
"ENSSSCG00000000261",-1.62056138783398,0.00344391689587976,0.0121209864438814,TRUE,2.46294733692114,-1.63561573121414,0.00339841613019337,0.0120665970804623,TRUE,2.46872344360068,-0.01505434338016,0.01505434338016,-5.43893634191005e-05,"strict_in_both",TRUE
"ENSSSCG00000000265",3.29301698734378,1.33713061496065e-08,1.55994918383073e-06,TRUE,7.87382616746799,3.2805776384228,1.67581284337501e-08,1.91787124754721e-06,TRUE,7.77577448548384,-0.0124393489209798,0.0124393489209798,3.5792206371648e-07,"strict_in_both",TRUE
"ENSSSCG00000000272",1.21347412432259,8.63496302394e-05,0.000744405988611375,TRUE,4.06373951779927,1.1976572707646,9.05808737291703e-05,0.000769349932823525,TRUE,4.04296349449511,-0.0158168535579899,0.0158168535579899,2.494394421215e-05,"strict_in_both",TRUE
"ENSSSCG00000000298",-1.86588012646777,0.00084301636832545,0.0041633074151201,TRUE,3.07416399286706,-1.80656084395874,0.0010849607066885,0.00508220205364123,TRUE,2.96458599008953,0.0593192825090301,0.0593192825090301,0.00091889463852113,"strict_in_both",TRUE
"ENSSSCG00000000363",1.22295156341557,3.02193002484849e-05,0.00034491684076719,TRUE,4.51971559630871,1.21094877881098,3.60746999073868e-05,0.000392193246917666,TRUE,4.44279727296096,-0.01200278460459,0.01200278460459,4.7276406150476e-05,"strict_in_both",TRUE
"ENSSSCG00000000398",2.11326322525626,1.50179580025357e-06,4.13574975151819e-05,TRUE,5.82338911450357,2.1036165929762,1.69865554204672e-06,4.51460019984927e-05,TRUE,5.76989467960952,-0.00964663228006035,0.00964663228006035,3.7885044833108e-06,"strict_in_both",TRUE
"ENSSSCG00000000399",2.03693553157192,2.4763637053794e-07,1.20466116906931e-05,TRUE,6.60618556981378,2.02251069655893,2.83936052184543e-07,1.36792603067503e-05,TRUE,6.54677946034226,-0.0144248350129899,0.0144248350129899,1.6326486160572e-06,"strict_in_both",TRUE
"ENSSSCG00000000551",1.2439400812188,0.000285161315146004,0.00184402589662566,TRUE,3.54490939101566,1.22903988072348,0.000337615802113897,0.00210161686162602,TRUE,3.47157723440936,-0.01490020049532,0.01490020049532,0.00025759096500036,"strict_in_both",TRUE
"ENSSSCG00000000571",1.45499899653565,0.000690025123262534,0.0036133655553332,TRUE,3.16113509666035,1.44522623217276,0.000713568315290927,0.00372099092793375,TRUE,3.14656444226396,-0.00977276436288999,0.00977276436288999,0.00010762537260055,"strict_in_both",TRUE
"ENSSSCG00000000573",1.43711075467419,0.000158270194024797,0.00117927197053806,TRUE,3.8006008652347,1.42388112558363,0.000194171669154844,0.00137989289303183,TRUE,3.71181413605152,-0.01322962909056,0.01322962909056,0.00020062092249377,"strict_in_both",TRUE
"ENSSSCG00000000577",-3.36606792942539,0.00135945150188391,0.00595906166501806,TRUE,2.86663628115474,-3.39030934595927,0.00133306559782018,0.00586486777997503,TRUE,2.87514847919051,-0.0242414165338798,0.0242414165338798,-9.41938850430295e-05,"strict_in_both",TRUE
"ENSSSCG00000000591",-3.37687929204311,7.2213015823415e-06,0.000122922942875124,TRUE,5.14138451723883,-3.39386823490447,7.29414611565585e-06,0.000122403159750752,TRUE,5.13702554118847,-0.0169889428613601,0.0169889428613601,-5.19783124372004e-07,"strict_in_both",TRUE
"ENSSSCG00000000648",3.0075365308653,9.02035278248825e-07,3.00671384433619e-05,TRUE,6.04477647703767,2.97659029526378,9.44532980990002e-07,3.19389614815985e-05,TRUE,6.02478287288043,-0.0309462356015202,0.0309462356015202,1.8718230382366e-06,"strict_in_both",TRUE
"ENSSSCG00000000665",-1.62983551438606,0.000300066514888492,0.00191699262060352,TRUE,3.52278246578985,-1.64633477790631,0.000304392849986129,0.00194705994851252,TRUE,3.51656555311053,-0.0164992635202501,0.0164992635202501,3.0067327909e-05,"strict_in_both",TRUE
"ENSSSCG00000000672",1.41365783686576,0.000726541963954435,0.00375213054171389,TRUE,3.1387392964554,1.39934137344677,0.000829441370004569,0.00415152985924802,TRUE,3.08121430714824,-0.0143164634189901,0.0143164634189901,0.00039939931753413,"strict_in_both",TRUE
"ENSSSCG00000000683",3.18516501510178,6.45507631043898e-09,9.37501031902837e-07,TRUE,8.19009861923696,3.17465327530287,7.93616945239373e-09,1.17301072228342e-06,TRUE,8.10038906773721,-0.0105117397989098,0.0105117397989098,2.35509690380583e-07,"strict_in_both",TRUE
"ENSSSCG00000000693",1.45401924614464,1.14841092634686e-08,1.37573080874393e-06,TRUE,7.93990268414003,1.44246658036874,1.57588930028439e-08,1.84558417647127e-06,TRUE,7.80247429316891,-0.0115526657759,0.0115526657759,4.6985336772734e-07,"strict_in_both",TRUE
"ENSSSCG00000000722",1.66632980971186,7.23010650036214e-07,2.57910039648257e-05,TRUE,6.14085530544697,1.65561404104765,9.91863379098337e-07,3.27701650823659e-05,TRUE,6.00354814416626,-0.0107157686642099,0.0107157686642099,6.9791611175402e-06,"strict_in_both",TRUE
"ENSSSCG00000000734",-1.04227722324873,5.11769818742039e-06,9.52161037181657e-05,TRUE,5.29092532989918,-1.05489795276838,4.21128566532024e-06,8.42549583457473e-05,TRUE,5.37558529796127,-0.0126207295196499,0.0126207295196499,-1.09611453724184e-05,"strict_in_both",TRUE
"ENSSSCG00000000736",1.63107554571466,3.78522285627737e-06,7.92280542844056e-05,TRUE,5.4219085461765,1.61595583533519,4.59982481669435e-06,8.96364010294423e-05,TRUE,5.33725870801228,-0.01511971037947,0.01511971037947,1.04083467450367e-05,"strict_in_both",TRUE
"ENSSSCG00000000738",1.41045160635911,9.09840073420192e-07,3.0185906212097e-05,TRUE,6.04103493881626,1.40201424172368,1.05078598881813e-06,3.40215562222689e-05,TRUE,5.9784857267306,-0.00843736463542988,0.00843736463542988,3.8356500101719e-06,"strict_in_both",TRUE
"ENSSSCG00000000739",3.53286352020827,7.30629426111683e-10,2.26066274387991e-07,TRUE,9.13630284055474,3.52134879563738,7.28754102162795e-10,2.44289121291597e-07,TRUE,9.13741898757886,-0.01151472457089,0.01151472457089,1.8222846903606e-08,"strict_in_both",TRUE
"ENSSSCG00000000741",-1.25992921585447,0.00337977014457441,0.0119513710478826,TRUE,2.47111283473341,-1.26552886667178,0.00302955475378161,0.011056685135096,TRUE,2.51862119400081,-0.00559965081731018,0.00559965081731018,-0.000894685912786599,"strict_in_both",TRUE
"ENSSSCG00000000755",1.31851779697149,9.75961644055011e-07,3.17868697479061e-05,TRUE,6.01056725006137,1.30572335449441,1.18078988340476e-06,3.64224374099476e-05,TRUE,5.9278273763885,-0.0127944424770801,0.0127944424770801,4.6355676620415e-06,"strict_in_both",TRUE
"ENSSSCG00000000757",-1.6464213348269,1.01664996985317e-05,0.000157204482527861,TRUE,4.99282854789109,-1.66051627346829,1.03045967416186e-05,0.000158587303486128,TRUE,4.98696899916052,-0.01409493864139,0.01409493864139,1.38282095826702e-06,"strict_in_both",TRUE
"ENSSSCG00000000759",-1.59787350364448,2.68905107355541e-05,0.000314488610763469,TRUE,4.57040094907732,-1.60299432788635,2.54046279052322e-05,0.00030272837869493,TRUE,4.59508716170184,-0.0051208242418701,0.0051208242418701,-1.1760232068539e-05,"strict_in_both",TRUE
"ENSSSCG00000000779",-1.1739916855618,0.000155703671015827,0.00116376010607986,TRUE,3.80770114797702,-1.18558515969907,0.000187016593435736,0.00134095272694962,TRUE,3.72811985807386,-0.0115934741372701,0.0115934741372701,0.00017719262086976,"strict_in_both",TRUE
"ENSSSCG00000000781",-3.40273034780337,6.6750223216346e-06,0.000114732360509689,TRUE,5.17554727765679,-3.41478765260806,6.87080000340611e-06,0.000117267623280883,TRUE,5.16299269280406,-0.0120573048046899,0.0120573048046899,2.53526277119401e-06,"strict_in_both",TRUE
"ENSSSCG00000000807",1.0883721788297,0.0016170743976765,0.00683976817299544,TRUE,2.79126999879669,1.08588874282956,0.00156313570536896,0.00666379693277297,TRUE,2.80600331658444,-0.00248343600014,0.00248343600014,-0.000175971240222471,"strict_in_both",TRUE
"ENSSSCG00000000837",1.49179167963561,1.77742264400056e-07,9.4749275251161e-06,TRUE,6.75020929130973,1.47808350199663,2.1258344764612e-07,1.12496927463296e-05,TRUE,6.67247055390401,-0.01370817763898,0.01370817763898,1.7747652212135e-06,"strict_in_both",TRUE
"ENSSSCG00000000857",2.24648143187647,6.13005666804144e-08,4.69081164280827e-06,TRUE,7.21253551071748,2.23877742168269,7.20677913348076e-08,5.49278589512118e-06,TRUE,7.14225878758124,-0.00770401019377998,0.00770401019377998,8.0197425231291e-07,"strict_in_both",TRUE
"ENSSSCG00000000859",1.83553012169976,1.48580870759654e-05,0.000208486725807469,TRUE,4.82803710079278,1.82532333883591,1.77223193360706e-05,0.000236379638922312,TRUE,4.75147944221518,-0.0102067828638499,0.0102067828638499,2.7892913114843e-05,"strict_in_both",TRUE
"ENSSSCG00000000863",-2.8850029339912,8.14046777466928e-06,0.000133519621658085,TRUE,5.08935063858492,-2.89722416735258,8.05990144357955e-06,0.00013118969524832,TRUE,5.09367026871243,-0.0122212333613798,0.0122212333613798,-2.32992640976501e-06,"strict_in_both",TRUE
"ENSSSCG00000000864",-1.32305719339532,2.14572471819141e-06,5.33917830664656e-05,TRUE,5.66842599580858,-1.32824674869225,2.30669516878709e-06,5.64141662247504e-05,TRUE,5.63700979397512,-0.0051895552969301,0.0051895552969301,3.0223831582848e-06,"strict_in_both",TRUE
"ENSSSCG00000000866",3.48831697538246,0.0185627361231919,0.0451938801302412,TRUE,1.73135800895638,3.46513596408698,0.019144488626378,0.0465052881387816,TRUE,1.71795622971892,-0.0231810112954798,0.0231810112954798,0.0013114080085404,"strict_in_both",TRUE
"ENSSSCG00000000893",-3.83205728896111,1.76671587563097e-05,0.000235446320766439,TRUE,4.75283328839207,-3.85305492545035,1.67467781488457e-05,0.000227797298615791,TRUE,4.77606873291166,-0.0209976364892399,0.0209976364892399,-7.64902215064802e-06,"strict_in_both",TRUE
"ENSSSCG00000000901",1.02419090715838,0.000686273000361679,0.00359855729374687,TRUE,3.16350308696769,1.01537177801421,0.000722056306171637,0.00375224426060694,TRUE,3.14142893469328,-0.00881912914416993,0.00881912914416993,0.00015368696686007,"strict_in_both",TRUE
"ENSSSCG00000000915",-1.15755052399425,2.16622665716192e-05,0.000272912627734114,TRUE,4.66429610412587,-1.16694911022414,2.49855516752453e-05,0.00030018087729934,TRUE,4.60231105699307,-0.00939858622988998,0.00939858622988998,2.7268249565226e-05,"strict_in_both",TRUE
"ENSSSCG00000000950",1.79939352805217,4.71143551888835e-05,0.000473606531496483,TRUE,4.32684674829677,1.78440522193099,6.047138929358e-05,0.000573085764982908,TRUE,4.2184500536265,-0.01498830612118,0.01498830612118,9.9479233486425e-05,"strict_in_both",TRUE
"ENSSSCG00000000951",1.30151491503132,1.03255207823203e-05,0.000158707491679012,TRUE,4.98608803485953,1.29070084084485,1.51907731463922e-05,0.000212243537510941,TRUE,4.81842012181417,-0.0108140741864702,0.0108140741864702,5.3536045831929e-05,"strict_in_both",TRUE
"ENSSSCG00000000983",1.98017492377197,6.27257984390513e-05,0.000583616325121735,TRUE,4.20255380182735,1.96870261296552,7.15357362639864e-05,0.000644045175551703,TRUE,4.14547694861822,-0.0114723108064498,0.0114723108064498,6.0428850429968e-05,"strict_in_both",TRUE
"ENSSSCG00000001000",1.22605449513343,4.66251322850621e-07,1.85886696866467e-05,TRUE,6.331379922999,1.21547738590139,4.38675938047544e-07,1.82816862573857e-05,TRUE,6.35785618656558,-0.0105771092320399,0.0105771092320399,-3.06983429260999e-07,"strict_in_both",TRUE
"ENSSSCG00000001002",1.11885817138279,4.67538981617606e-06,9.00876145428017e-05,TRUE,5.33018217346388,1.10525809506611,5.25450167127964e-06,9.78242911799384e-05,TRUE,5.27946846549219,-0.0136000763166801,0.0136000763166801,7.7366766371367e-06,"strict_in_both",TRUE
"ENSSSCG00000001025",-1.42166150843458,0.014010631862233,0.0362043124648107,TRUE,1.85354227812656,-1.44192232427024,0.0134143704861952,0.0349998201147694,TRUE,1.87242970322213,-0.0202608158356599,0.0202608158356599,-0.0012044923500413,"strict_in_both",TRUE
"ENSSSCG00000001063",-1.87290918696367,2.25508317142987e-07,1.13016192883667e-05,TRUE,6.64683743594702,-1.8856145943984,2.72902923195731e-07,1.32362512075236e-05,TRUE,6.5639918123661,-0.0127054074347299,0.0127054074347299,1.9346319191569e-06,"strict_in_both",TRUE
"ENSSSCG00000001076",-1.1605142565771,6.56345469517305e-05,0.000607002278599078,TRUE,4.18286750816661,-1.17497585872344,6.77259975435059e-05,0.000620606230670612,TRUE,4.16924458947753,-0.01446160214634,0.01446160214634,1.3603952071534e-05,"strict_in_both",TRUE
"ENSSSCG00000001090",-1.16007010581167,0.00115798391852687,0.00526891797945418,TRUE,2.93629747182062,-1.17298932270004,0.00105944694820981,0.00499629441871037,TRUE,2.97492078569844,-0.0129192168883701,0.0129192168883701,-0.00027262356074381,"strict_in_both",TRUE
"ENSSSCG00000001091",1.30774400181963,0.00108750036692136,0.00505829827529143,TRUE,2.96357058784285,1.29644015631495,0.00116199126861302,0.00534946763322806,TRUE,2.93479713529115,-0.0113038455046801,0.0113038455046801,0.00029116935793663,"strict_in_both",TRUE
"ENSSSCG00000001392",2.53052262708002,1.81233748650776e-07,9.55404471838657e-06,TRUE,6.74176092648234,2.52022404296794,2.1382047198026e-07,1.12496927463296e-05,TRUE,6.66995071614116,-0.0102985841120797,0.0102985841120797,1.69564802794303e-06,"strict_in_both",TRUE
"ENSSSCG00000001422",-1.06337983533179,0.000426732661549784,0.0025120757672051,TRUE,3.36984411554709,-1.07406915424176,0.000389739433707356,0.00235100357728412,TRUE,3.40922565021172,-0.0106893189099699,0.0106893189099699,-0.00016107218992098,"strict_in_both",TRUE
"ENSSSCG00000001453",1.59977090844806,5.73827696471132e-06,0.000102903274357735,TRUE,5.24121849384831,1.59299060145141,5.49138688061722e-06,0.000100741880864493,TRUE,5.26031795818493,-0.00678030699665011,0.00678030699665011,-2.161393493242e-06,"strict_in_both",TRUE
"ENSSSCG00000001455",1.60621144179584,0.000357621777284271,0.0021996675696141,TRUE,3.44657604282237,1.52142132988935,9.43036227812691e-05,0.000796274141948524,TRUE,4.02547162302415,-0.08479011190649,0.08479011190649,-0.00140339342766558,"strict_in_both",TRUE
"ENSSSCG00000001456",1.41617366156341,0.000213261947463259,0.00148500846293765,TRUE,3.67108662922482,1.41153276959765,0.00020019028907674,0.00141269039678612,TRUE,3.69855699330362,-0.0046408919657599,0.0046408919657599,-7.23180661515298e-05,"strict_in_both",TRUE
